scid,context,doc_name,doc_context,rcid
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""对于预计影响日结批处理时间超过60分钟或重要信息系统对外服务时段业务中断超过10分钟的变更，分管变更方案制定室、变更实施室的部门负责人及该系统风险总包负责人须参加生产调度会；生产调度会评估通过后，还须经科技开发部门负责人、信息技术部门负责人和首席信息官审核确认。",2849
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""业务数据恢复验证测试的目的在于验证备份数据的有效性和可恢复性，具体分为备份数据恢复技术验证测试与业务验证测试，其中技术验证测试由信息技术部门负责系统管理的室负责组织方案制定与实施，业务验证测试由相关业务部门负责组织方案制定与实施。恢复验证测试方案应具有详细的操作步骤和数据恢复是否成功的验证方法与标准。",1505
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""通过备份软件集中存储的系统级备份，由信息技术部门负责系统管理的室根据需要在主机更换、系统升级、灾备部署时进行恢复验证测试。采用安装介质刻盘或磁盘克隆的系统级备份无需进行恢复验证测试。",1503
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）对于解决生产系统故障，需在业务高峰时段实施的紧急变更，须经方案制定人所在室负责人、部门分管负责人、关键系统风险总包负责人、科技开发部门负责人、信息技术部门负责人和首席信息官审批同意后方可实施。",2839
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""对于由于基础软件、产品自身限制等原因需要单独购买相应的厂商产品才能够进行恢复验证测试的信息系统，由应用维护人员、系统管理人员及厂商共同讨论确定备份数据恢复验证测试方案。",1509
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕245号__华夏银行信息系统生产数据管理实施细则.doc,""系统服务级别为四、五级信息系统的备份数据恢复技术验证测试每月进行1次；系统服务级别为三级的每季度进行1次；系统服务级别为二级的每年进行1次；系统服务级别为一级及未定级的不定期进行。",1506
174,"计划停止服务时间2月26日20:00",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（3）方案制定人负责组织制定变更方案，变更方案应包括变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中相关单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前备份、验证方案等，与业务相关的变更还需提交测试报告。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。",2814
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）应用系统版本发布应按照我行信息科技应用系统生产版本发布的有关规定执行。提交版本发布的变更方案应包括但不限于以下内容：变更计划开始时间和结束时间，实施步骤、操作分时计划（含变更中各单位需要配合和确认的工作）、变更回退方案（含回退时间点和完成回退的时间）、变更风险评估、变更影响范围、是否会引起服务中断及服务中断时间、工作量估算、变更应急预案、变更前的备份、测试报告、验证方案等。如变更系统包含多个节点，变更方案要包括每个节点的操作。对于有同城、异地灾备部署的系统，变更方案要包括同城、异地灾备环境的变更操作。方案制定人对变更方案的正确性和完整性负责。",2808
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（1）重大变更实施前7个工作日，由信息系统负责人或变更实施人所在室负责人组织完成操作手册编写和评审，确保操作手册内容正确、完整和规范；其所在室负责人为重大变更操作手册评审的第一责任人。",2788
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""（2）评审通过后的操作手册由参会评审人员、信息系统负责人、操作手册编写人所在室负责人签字确认，部门分管负责人审核并签字。操作手册在重大变更前5个工作日完成提交。",2789
68,"此模版适用于信息系统升级（含切换或上线）期间的技术操作（软件系统）。",华银制〔2014〕300号__华夏银行信息系统变更管理实施细则.doc,""重大变更实施前4周和1周，应用系统阶段版本等变更由科技开发部门分管负责人或以上人员牵头，负责项目管理的室组织完成风险评估；不涉及应用系统版本变化的操作系统、数据库、中间件、硬件升级，网络变更，生产机房、灾备机房基础设施和环境改造、场地迁移等由信息技术部门分管负责人或以上人员牵头，负责科技安全的室组织完成风险评估。评估内容包括系统功能缺陷、客户信息泄露、业务中断、交易缓慢或其他因素造成的操作风险、法律风险和声誉风险等。",2770
